suite_name,experiment,policy,policy_variant,policy_label,base_policy,x_name,x_value,seed,scale_mode,num_parallel_workers,trial_timeout_sec,max_control_steps,obstacle_count,world_width,world_height,world_area,obstacle_area_sum,occupancy_ratio,min_mass,max_mass,mass_scale,robot_num,physics_condition,physics_factor,obstacle_mass_scale_exec,obstacle_lateral_friction_scale_exec,obstacle_spinning_friction_scale_exec,robot_force_limit_scale_exec,contact_restitution_exec,contact_stiffness_exec,contact_damping_exec,status,reason,success,control_steps,wall_clock_sec,planning_time,exec_time,total_expanded,total_visited,total_sims,mode_generation_time,mode_generation_calls,mode_generation_mean_time,planning_iterations,global_replans,local_replans,replans_total,push_tasks_executed,timeout_kind,timeout_source_x_value,timeout_cap_applied
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,3,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,17.090691208693087,0.2670420501358295,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,9895,198.9638228416443,37.9680757522583,244.60000000003848,25,124,163,4.211211302990705,188,0.022400060122290986,2,1,1,2,25,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,4,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,19.955882112663414,0.31181065801036584,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,8987,143.5011305809021,28.989745378494263,221.22500000003316,23,113,145,3.143781015995046,155,0.020282458167709974,2,1,1,2,23,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,5,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,17.92814633471099,0.28012728647985924,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,8941,199.64734077453613,39.905585527420044,221.4500000000332,24,120,148,4.350954762991023,174,0.02500548714362657,2,1,5,6,24,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,6,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,17.320283271948764,0.27062942612419943,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,12451,321.6921284198761,66.66015219688416,309.44999999999243,32,166,212,5.523262244008947,256,0.02157524314065995,2,1,0,1,31,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,7,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,17.121825451486494,0.26752852267947647,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6823,130.30613088607788,29.409847259521484,167.45000000002094,19,109,139,3.2921259729992016,147,0.022395414782307495,2,1,1,2,19,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,8,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,18.15769142315354,0.28371392848677407,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,11645,301.120445728302,92.40727996826172,289.050000000011,52,195,366,19.56849650105869,660,0.029649237122816197,3,2,0,2,28,,,0
paper_density_scaling_revision,density,ours,ours,PushAround,ours,obstacle_count,45.0,9,density_scaling,8,800.0,20000,45,8.0,8.0,64.0,18.64987843945831,0.2914043506165361,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,19421,436.7095510959625,95.46789360046387,482.574999999835,43,239,344,16.392611161994864,472,0.034730108394056915,3,2,1,3,42,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,0,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,6.2833790795604365,0.09817779811813182,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1371,10.393478155136108,1.5285849571228027,25.14999999999964,3,11,18,0.3984121049979876,18,0.022134005833221535,1,0,1,1,3,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,1,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,8.235079331235957,0.12867311455056182,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2150,12.359915494918823,1.4560284614562988,38.87499999999886,3,11,18,0.6616761810037133,18,0.03675978783353963,1,0,2,2,3,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,2,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,6.804650561035144,0.10632266501617413,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1771,19.722115993499756,3.372075080871582,38.42499999999889,5,24,30,0.4492344339960255,34,0.013212777470471337,1,0,2,2,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,3,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,6.544979079560435,0.1022652981181318,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3557,23.323526620864868,2.3410940170288086,79.52500000000096,5,18,30,0.44413089098452474,30,0.014804363032817491,2,1,0,1,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,4,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,7.904522418383517,0.12350816278724246,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3107,20.872735023498535,2.2234785556793213,67.3999999999982,5,15,27,0.3734072599945648,35,0.010668778856987566,2,1,1,2,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,5,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,7.587035740737355,0.11854743344902118,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1239,9.374354362487793,1.3524169921875,20.5499999999999,3,5,18,0.28656601900729584,18,0.015920334389294213,2,1,0,1,3,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,6,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,6.533935402078757,0.10209274065748057,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,837,6.812577486038208,1.0138213634490967,15.675000000000155,1,0,6,0.22969880399978138,6,0.03828313399996356,1,0,0,0,1,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,7,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,6.626579079560436,0.10354029811813181,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1890,14.890630006790161,2.18149995803833,37.99999999999891,4,16,24,0.4172806229980779,25,0.016691224919923114,1,0,1,1,4,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,8,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,7.37270354900696,0.11519849295323376,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1206,14.762283086776733,3.2343006134033203,25.17499999999964,4,18,24,0.44569893399602734,24,0.01857078891650114,1,0,0,0,4,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,15.0,9,density_scaling,8,800.0,20000,15,8.0,8.0,64.0,7.186250561035145,0.11228516501617414,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1015,14.605906248092651,2.6366636753082275,22.074999999999815,2,6,12,0.3385895650026214,12,0.02821579708355178,1,0,1,1,2,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,0,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,8.704014820297791,0.136000231567153,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3179,29.851513147354126,3.3553214073181152,73.29999999999954,4,17,24,0.5744946490012808,24,0.023937277041720034,1,0,3,3,4,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,1,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,10.683677494633406,0.16693246085364696,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1727,12.919532299041748,2.218815326690674,31.549999999999276,5,23,30,0.37765005900291726,30,0.012588335300097241,1,0,0,0,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,2,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,8.60802964059558,0.13450046313430594,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2228,29.70065999031067,4.475869417190552,51.42499999999815,5,24,30,0.36271812799895997,34,0.010668180235263528,1,0,4,4,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,3,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,8.890377242957884,0.13891214442121694,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2340,21.523860692977905,3.2366862297058105,49.899999999998236,6,22,36,0.7938017670094268,36,0.02205004908359519,2,1,1,2,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,4,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,9.8672657572066,0.15417602745635312,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3576,27.694762706756592,3.0760552883148193,80.52500000000119,6,25,33,0.45533957000952796,37,0.012306474865122378,1,0,5,5,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,5,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,9.487035740737356,0.1482349334490212,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3165,26.27320671081543,4.101552486419678,69.94999999999878,7,34,42,0.7970025599897781,42,0.01897625142832805,1,0,3,3,7,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,6,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,9.08271264503664,0.1419173850786975,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2251,30.50586485862732,5.987362623214722,52.2499999999981,6,29,36,0.674549448009202,44,0.01533066927293641,1,0,2,2,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,7,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,8.591101497943953,0.13423596090537426,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3218,34.94341015815735,4.625783920288086,75.09999999999995,6,29,36,0.821611295985349,36,0.022822535999593028,1,0,5,5,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,8,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,9.820845051227488,0.1534507039254295,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,1478,20.014336109161377,5.145111799240112,32.19999999999924,6,29,36,0.6617004249819729,36,0.018380567360610358,1,0,0,0,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,20.0,9,density_scaling,8,800.0,20000,20,8.0,8.0,64.0,9.931648724432593,0.15518201131925927,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2656,42.37739276885986,6.489173650741577,63.14999999999748,6,24,36,1.5077703930073767,44,0.03426750893198583,2,1,1,2,6,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,0,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,10.74802964059558,0.16793796313430595,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3961,64.68805289268494,12.129237174987793,95.82500000000466,10,44,60,1.7444115739963308,75,0.023258820986617745,2,1,1,2,10,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,1,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,13.007692314931194,0.20324519242079991,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3325,43.83446741104126,7.370354652404785,79.37500000000092,9,41,54,1.031772994014318,54,0.019106907296561445,1,0,5,5,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,2,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,10.533516318241745,0.16458619247252726,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3288,45.936705589294434,7.431858539581299,78.30000000000068,8,42,48,0.7340078479901422,48,0.015291830166461295,1,0,5,5,8,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,3,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,10.37860725942713,0.1621657384285489,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3351,32.03573751449585,5.33127760887146,76.37500000000024,9,39,54,0.9726273599953856,54,0.018011617777692328,2,1,1,2,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,4,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,12.267265757206602,0.19167602745635315,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,4356,35.48920822143555,5.990887403488159,99.90000000000559,10,54,60,1.3434334009871236,65,0.02066820616903267,1,0,3,3,10,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,5,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,11.708307222212065,0.18294230034706352,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3651,52.537038803100586,8.303790807723999,87.70000000000282,8,32,48,0.6581630999935442,48,0.013711731249865503,2,1,1,2,8,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,6,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,10.848835063420157,0.16951304786593996,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2882,47.725051164627075,9.467199802398682,68.67499999999849,9,42,54,0.749110479002411,54,0.013872416277822427,2,1,0,1,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,7,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,10.816499661341403,0.16900780720845943,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2231,30.131927013397217,6.728729963302612,51.42499999999815,7,36,42,0.5742541109902959,42,0.013672716928340378,1,0,2,2,7,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,8,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,12.015108971831534,0.18773607768486772,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2556,36.3035352230072,5.524903774261475,60.324999999997644,5,23,30,0.5450949139922159,30,0.018169830466407196,1,0,3,3,5,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,25.0,9,density_scaling,8,800.0,20000,25,8.0,8.0,64.0,11.885276904299285,0.18570745162967633,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3308,51.442140102386475,8.666311979293823,79.17500000000088,7,30,39,0.9004051980082295,47,0.019157557404430415,1,0,5,5,7,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,0,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,13.27342780399303,0.2073973094373911,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,4222,73.44145822525024,14.348513841629028,102.25000000000612,13,63,78,3.50277926198396,100,0.0350277926198396,1,0,6,6,13,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,1,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,14.65592233140044,0.22899878642813187,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,5411,64.69525194168091,9.528339624404907,130.62500000001256,11,53,60,2.0598295100098767,60,0.03433049183349794,1,0,5,5,11,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,2,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,12.3741520589791,0.19334612592154843,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6215,102.41216540336609,17.90950059890747,152.42500000001752,14,66,88,1.686237108995556,100,0.016862371089955558,2,1,1,2,14,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,3,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,12.422622079724919,0.19410346999570185,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3842,52.279114961624146,10.573121786117554,91.62500000000371,11,54,66,1.7931517810029618,74,0.02423178082436435,2,1,0,1,11,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,4,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,14.1561315144132,0.22118955491270625,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,4402,54.097275733947754,9.350614547729492,104.92500000000673,12,59,72,1.075259835972247,72,0.01493416438850343,2,1,1,2,12,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,5,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,13.468307222212067,0.21044230034706354,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,4805,78.25955605506897,12.68043327331543,116.92500000000946,11,45,66,1.6982954269988113,66,0.025731748893921384,2,1,1,2,11,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,6,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,12.892849883717947,0.20145077943309292,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2054,41.18364238739014,9.580905675888062,48.8249999999983,7,35,42,0.5036345910120872,42,0.011991299786002076,1,0,1,1,7,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,7,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,12.341986338987567,0.19284353654668074,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,2546,33.739702463150024,7.977808713912964,58.64999999999774,9,47,51,0.5278764579925337,51,0.010350518784167328,1,0,1,1,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,8,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,13.700595649477698,0.21407180702308903,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3281,53.89960956573486,9.91061282157898,78.42500000000071,9,36,54,1.0426286889887706,62,0.016816591757883397,3,2,1,3,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,30.0,9,density_scaling,8,800.0,20000,30,8.0,8.0,64.0,13.57076358194545,0.21204318096789765,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3634,60.72696828842163,12.558095693588257,88.22500000000294,9,35,48,0.9018290100029844,56,0.016104089464339007,2,1,0,1,9,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,0,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,15.039550222376548,0.23499297222463356,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,5196,112.42536449432373,22.31681990623474,127.57500000001188,14,68,84,1.9822672890149988,88,0.022525764647897715,1,0,11,11,14,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,1,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,16.737193812875148,0.2615186533261742,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,10780,210.78101420402527,32.57581686973572,267.1500000000309,29,90,174,5.538779261038144,182,0.030432853082627165,2,1,1,2,26,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,2,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,14.540274477362617,0.2271917887087909,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6562,165.18087673187256,34.88277268409729,162.35000000001978,18,93,108,2.9020780060054676,116,0.02501791384487472,2,1,0,1,18,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,3,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,13.910852096194164,0.2173570640030338,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,4693,72.03632998466492,15.848496913909912,113.30000000000864,15,69,90,1.7768676969899388,95,0.018703870494630934,2,1,0,1,15,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,4,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,17.02427301663373,0.26600426588490206,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,7484,118.54837012290955,19.95923399925232,182.7000000000244,23,109,141,2.008469005992083,147,0.013663054462531177,1,0,18,18,22,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,5,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,15.197172979418665,0.23745582780341665,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6788,127.83435225486755,24.577019214630127,167.40000000002092,17,74,102,2.4805005119924317,127,0.019531500094428597,2,1,1,2,16,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,6,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,14.41833656136411,0.22528650877131423,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3813,91.35567307472229,18.508716583251953,93.02500000000403,12,59,72,0.9855698589781241,76,0.012968024460238476,2,1,1,2,12,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,7,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,13.830216355456812,0.2160971305540127,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,3235,53.92597985267639,12.41752290725708,76.67500000000031,12,60,72,1.4316052480025974,77,0.01859227594808568,1,0,7,7,12,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,8,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,15.783974729038134,0.24662460514122084,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,7602,159.385591506958,33.11710715293884,187.35000000002546,19,83,114,3.151434036990395,135,0.02334395582955848,4,3,1,4,19,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,35.0,9,density_scaling,8,800.0,20000,35,8.0,8.0,64.0,15.598905084165981,0.24373289194009345,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,11427,207.334246635437,33.141480922698975,283.0000000000165,26,115,156,2.7417176089948043,168,0.01631974767258812,3,2,2,4,26,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,0,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,nan,nan,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TIMEOUT,parent_timeout_800.0s,0,20000,800.0,800.0,800.0,20000,20000,20000,0.0,0,0.0,20000,0,0,0,20000,parent_process_timeout,,1
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,1,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,18.262680490521312,0.2853543826643955,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,8692,155.12090229988098,25.461536169052124,214.47500000003163,20,85,122,3.7030720969814865,127,0.02915804800772824,3,2,1,3,20,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,2,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,16.269140234569214,0.25420531616514397,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6813,175.34518766403198,40.84361386299133,168.50000000002117,18,93,108,2.135504549009056,112,0.019067004901866573,2,1,0,1,18,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,3,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,15.36182545148649,0.2400285226794764,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,6983,121.43565201759338,23.142245531082153,170.7750000000217,21,86,126,3.615247066009033,150,0.024101647106726888,2,1,2,3,21,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,4,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,18.792503033102978,0.29363285989223403,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,14684,262.68828296661377,58.024224519729614,362.724999999944,39,339,392,21.372360527981073,649,0.03293121807084911,1,0,24,24,36,,,0
paper_density_scaling_revision,density,ours_no_recursive,ours_no_recursive,PushAround w/o rec.,ours,obstacle_count,40.0,5,density_scaling,8,800.0,20000,40,8.0,8.0,64.0,16.722659657064828,0.26129155714163793,20.0,30.0,,2,,,1.0,1.0,1.0,1.0,,,,TERMINATED,task_done,1,8690,201.62949180603027,36.9641535282135,215.32500000003182,18,90,108,3.648184913003206,109,0.033469586357827576,2,1,1,2,18,,,0
